customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,churn
C000487,24,107.81,2553.87,One year,Mailed check,Yes
C000488,38,32.6,1194.68,One year,Bank transfer,No
C000489,55,60.03,3278.95,Month-to-month,Credit card,No
C000490,44,94.08,4160.14,One year,Electronic check,Yes
C000491,68,49.89,3370.37,Month-to-month,Electronic check,No
C000492,63,85.65,5428.58,Month-to-month,Credit card,Yes
C000493,54,42.19,2331.53,Two year,Electronic check,No
C000494,44,50.99,2298.65,Month-to-month,Credit card,No
C000495,21,105.76,2165.05,Month-to-month,Electronic check,No
C000496,30,43.55,1375.8,Month-to-month,Electronic check,No
C000497,8,116.36,1004.18,Two year,Electronic check,No
C000498,27,49.24,1407.11,Two year,Credit card,No
C000499,67,20.4,1358.91,Month-to-month,Electronic check,No
C000500,31,44.0,1326.41,Month-to-month,Electronic check,No
C000501,8,35.46,234.47,One year,Electronic check,Yes
C000502,47,69.7,3220.81,One year,Electronic check,No
C000503,70,29.5,2065.58,Month-to-month,Electronic check,No
C000504,63,81.86,5199.57,Month-to-month,Credit card,No
C000505,20,107.24,2210.13,One year,Bank transfer,No
C000506,33,54.98,1790.06,Month-to-month,Electronic check,Yes
C000507,38,35.19,1335.29,One year,Electronic check,Yes
C000508,18,58.8,1053.19,Month-to-month,Electronic check,Yes
C000509,19,98.17,1833.47,Two year,Electronic check,No
C000510,17,78.33,1368.4,One year,Electronic check,No
C000511,72,28.32,2057.18,One year,Credit card,No
C000512,54,72.79,3937.75,One year,Electronic check,No
C000513,61,65.74,4028.06,Month-to-month,Mailed check,Yes
C000514,59,51.37,3061.6,Month-to-month,Bank transfer,No
C000515,70,29.24,2077.07,Month-to-month,Electronic check,Yes
C000516,7,118.07,784.57,One year,Credit card,Yes
C000517,64,35.96,2346.26,Two year,Bank transfer,No
C000518,4,37.66,163.41,Month-to-month,Electronic check,Yes
C000519,34,32.85,1095.17,One year,Credit card,No
C000520,43,76.16,3286.59,Month-to-month,Electronic check,No
C000521,26,63.25,1661.72,Month-to-month,Electronic check,Yes
C000522,10,43.45,488.59,Month-to-month,Bank transfer,No
C000523,14,61.8,812.89,Two year,Bank transfer,No
C000524,60,86.7,5268.25,Month-to-month,Electronic check,Yes
C000525,23,46.73,1075.95,Month-to-month,Electronic check,Yes
C000526,22,111.36,2424.61,One year,Credit card,No
C000527,67,49.25,3272.91,Month-to-month,Bank transfer,Yes
C000528,10,38.21,332.03,Month-to-month,Mailed check,No
C000529,66,115.37,7527.37,Month-to-month,Mailed check,No
C000530,67,100.68,6779.43,Month-to-month,Bank transfer,Yes
C000531,43,53.0,2378.04,Month-to-month,Bank transfer,No
C000532,12,103.83,1165.08,Month-to-month,Electronic check,No
C000533,11,70.92,732.6,One year,Electronic check,No
C000534,20,53.37,1104.98,Two year,Mailed check,No
C000535,42,103.64,4350.6,Two year,Bank transfer,No
C000536,11,94.72,1083.64,Month-to-month,Bank transfer,No
C000537,33,48.38,1591.45,Month-to-month,Bank transfer,Yes
C000538,8,79.88,610.01,Month-to-month,Bank transfer,No
C000539,39,55.68,2160.23,Month-to-month,Electronic check,Yes
C000540,1,18.11,0.0,One year,Credit card,Yes
C000541,51,116.11,5864.44,Month-to-month,Credit card,Yes
C000542,4,74.06,343.65,One year,Credit card,No
C000543,14,79.04,1166.15,Two year,Credit card,Yes
C000544,12,79.19,1020.59,Month-to-month,Credit card,No
C000545,60,74.17,4472.24,Two year,Electronic check,No
C000546,3,47.58,29.94,Month-to-month,Mailed check,Yes
C000547,31,117.1,3598.35,Two year,Mailed check,No
C000548,43,81.41,3566.86,One year,Mailed check,No
C000549,37,86.43,3279.06,Month-to-month,Credit card,Yes
C000550,49,64.39,3223.24,Month-to-month,Electronic check,Yes
C000551,58,47.36,2735.07,Month-to-month,Electronic check,Yes
C000552,28,24.56,622.35,One year,Electronic check,Yes
C000553,60,53.72,3221.17,Month-to-month,Electronic check,No
C000554,23,35.96,827.82,Two year,Mailed check,No
C000555,71,85.53,6150.91,Month-to-month,Electronic check,Yes
C000556,36,107.66,3887.15,Two year,Electronic check,No
C000557,53,48.88,2591.47,Month-to-month,Mailed check,No
C000558,63,51.95,3276.52,One year,Bank transfer,No
C000559,57,86.38,4943.65,Two year,Bank transfer,Yes
C000560,62,33.23,2091.58,Month-to-month,Electronic check,Yes
C000561,39,112.8,4362.97,Month-to-month,Credit card,No
C000562,3,55.11,112.45,One year,Electronic check,Yes
C000563,35,28.32,1059.73,One year,Bank transfer,No
C000564,13,35.82,383.61,Two year,Credit card,Yes
C000565,64,113.14,7322.85,Month-to-month,Credit card,No
C000566,17,43.21,639.04,Two year,Mailed check,No
C000567,16,85.55,1339.57,Two year,Electronic check,No
C000568,18,33.93,659.33,One year,Credit card,No
C000569,46,37.8,1738.82,Month-to-month,Bank transfer,No
C000570,41,107.68,4349.06,Month-to-month,Credit card,No
C000571,69,33.1,2305.22,Two year,Mailed check,Yes
C000572,30,19.91,600.65,One year,Credit card,No
C000573,20,69.13,1371.8,One year,Credit card,No
C000574,3,106.0,286.8,Two year,Bank transfer,Yes
C000575,0,51.25,0.0,Month-to-month,Credit card,Yes
C000576,27,31.07,809.79,One year,Mailed check,No
C000577,67,118.19,8040.46,One year,Electronic check,No
C000578,38,87.03,3295.14,Two year,Bank transfer,No
C000579,65,104.77,6791.36,One year,Bank transfer,No
C000580,7,94.72,635.96,Month-to-month,Mailed check,No
C000581,6,89.22,624.17,Month-to-month,Electronic check,No
C000582,60,57.23,3351.85,Two year,Bank transfer,No
C000583,7,51.08,375.53,One year,Electronic check,Yes
C000584,3,91.13,261.43,Month-to-month,Bank transfer,Yes
C000585,29,91.1,2570.73,Two year,Credit card,No
C000586,67,114.96,7661.37,Month-to-month,Electronic check,No
C000587,50,76.0,3815.85,Month-to-month,Credit card,No
C000588,7,48.05,293.13,Two year,Electronic check,No
C000589,61,67.93,4156.71,One year,Mailed check,No
C000590,61,80.6,5003.06,Two year,Credit card,No
C000591,58,61.53,3577.27,Two year,Electronic check,No
C000592,65,98.7,6342.82,Month-to-month,Electronic check,No
C000593,17,77.63,1277.37,Month-to-month,Credit card,No
C000594,71,18.96,1331.89,Two year,Electronic check,Yes
C000595,23,76.12,1733.15,Month-to-month,Electronic check,Yes
C000596,58,82.63,4800.14,One year,Mailed check,No
C000597,42,111.36,4692.74,Month-to-month,Electronic check,No
C000598,56,60.2,3457.73,Month-to-month,Electronic check,No
C000599,45,76.6,3446.81,Month-to-month,Credit card,No
C000600,46,66.45,2999.09,One year,Mailed check,Yes
C000601,44,72.23,3235.81,One year,Mailed check,No
C000602,56,24.87,1455.87,Month-to-month,Bank transfer,Yes
C000603,53,109.52,5816.18,Month-to-month,Electronic check,Yes
C000604,9,110.86,985.42,Month-to-month,Mailed check,No
C000605,60,73.9,4465.13,One year,Credit card,No
C000606,39,74.77,2905.48,Month-to-month,Bank transfer,No
C000607,23,23.87,446.22,One year,Mailed check,No
C000608,37,78.99,2950.8,One year,Mailed check,No
C000609,70,61.77,4368.51,Month-to-month,Credit card,No
C000610,62,90.32,5671.89,One year,Bank transfer,No
C000611,60,22.81,1332.06,Two year,Electronic check,No
C000612,33,90.51,2998.14,Month-to-month,Mailed check,No
C000613,57,47.26,2706.21,Month-to-month,Electronic check,Yes
C000614,28,84.47,2369.43,Month-to-month,Credit card,No
C000615,50,81.97,4104.24,One year,Bank transfer,Yes
C000616,46,41.14,1894.3,Two year,Mailed check,No
C000617,18,62.93,1143.33,One year,Electronic check,No
C000618,19,103.23,1998.4,Two year,Credit card,No
C000619,4,79.77,380.09,One year,Electronic check,No
C000620,10,25.01,212.28,Month-to-month,Bank transfer,Yes
C000621,31,63.18,1949.96,Month-to-month,Credit card,No
C000622,34,49.8,1672.07,One year,Credit card,No
C000623,12,83.45,973.12,One year,Electronic check,No
C000624,30,80.69,2339.9,Month-to-month,Bank transfer,No
C000625,44,19.06,839.85,Month-to-month,Electronic check,Yes
C000626,16,79.98,1303.65,Month-to-month,Credit card,Yes
C000627,24,92.95,2223.05,Month-to-month,Electronic check,No
C000628,26,96.41,2506.21,One year,Bank transfer,No
C000629,36,24.02,885.64,One year,Mailed check,No
C000630,26,48.97,1343.78,Two year,Credit card,Yes
C000631,53,60.97,3210.42,Month-to-month,Electronic check,No
C000632,23,36.34,777.24,Two year,Electronic check,No
C000633,31,60.91,1883.69,Month-to-month,Credit card,No
C000634,27,25.26,776.2,Month-to-month,Electronic check,No
C000635,13,29.55,326.1,Two year,Electronic check,No
C000636,50,86.21,4343.01,Two year,Electronic check,No
C000637,17,44.78,819.16,Two year,Credit card,No
C000638,21,90.56,1783.48,Month-to-month,Bank transfer,No
C000639,57,22.91,1326.38,Month-to-month,Bank transfer,Yes
C000640,69,75.4,5232.77,One year,Credit card,No
C000641,48,57.93,2767.27,Two year,Credit card,No
C000642,66,99.29,6520.82,Month-to-month,Mailed check,Yes
C000643,62,97.96,6043.99,Month-to-month,Electronic check,No
C000644,35,56.31,1954.42,Month-to-month,Bank transfer,No
C000645,56,81.52,4550.02,Month-to-month,Bank transfer,No
C000646,23,41.21,923.29,Month-to-month,Electronic check,Yes
C000647,33,77.2,2530.38,One year,Credit card,No
C000648,39,26.29,1084.85,Month-to-month,Electronic check,No
C000649,70,62.33,4302.38,One year,Mailed check,No
C000650,61,36.64,2147.59,One year,Mailed check,No
C000651,35,108.1,3843.84,Month-to-month,Credit card,No
C000652,47,63.38,2969.26,Month-to-month,Electronic check,No
C000653,14,78.26,1076.23,Two year,Electronic check,Yes
C000654,58,54.76,3170.52,One year,Mailed check,No
C000655,40,47.45,1908.46,Two year,Credit card,No
C000656,38,38.7,1444.4,Month-to-month,Mailed check,No
C000657,55,111.01,6130.85,One year,Mailed check,No
C000658,46,99.55,4531.19,Two year,Credit card,Yes
C000659,5,31.59,142.86,Month-to-month,Bank transfer,Yes
C000660,21,94.17,1866.84,Month-to-month,Electronic check,Yes
C000661,12,60.69,786.89,Two year,Electronic check,No
C000662,53,19.57,1028.41,Month-to-month,Bank transfer,Yes
C000663,2,71.89,177.29,Month-to-month,Mailed check,Yes
C000664,14,31.26,461.47,Two year,Electronic check,No
C000665,43,39.41,1722.12,Month-to-month,Mailed check,Yes
C000666,50,89.0,4449.61,One year,Credit card,No
C000667,36,44.23,1611.69,One year,Bank transfer,No
C000668,62,108.97,6708.08,One year,Mailed check,No
C000669,67,85.03,5638.45,Month-to-month,Electronic check,No
C000670,9,102.89,920.95,Month-to-month,Electronic check,Yes
C000671,69,80.75,5537.76,Two year,Credit card,No
C000672,44,106.62,4762.55,Two year,Bank transfer,No
C000673,46,54.89,2543.7,Month-to-month,Electronic check,No
C000674,6,74.01,408.24,Month-to-month,Bank transfer,Yes
C000675,45,70.62,3164.32,Month-to-month,Electronic check,No
C000676,52,110.19,5736.53,Month-to-month,Electronic check,Yes
C000677,42,34.82,1459.04,Two year,Electronic check,No
C000678,6,76.96,475.35,Two year,Credit card,No
C000679,38,94.95,3611.53,Month-to-month,Bank transfer,Yes
C000680,68,55.75,3721.47,Two year,Mailed check,No
C000681,52,106.49,5429.93,Two year,Mailed check,No
C000682,10,56.05,541.82,One year,Credit card,No
C000683,70,35.68,2525.62,Two year,Electronic check,No
C000684,69,77.57,5334.21,Month-to-month,Electronic check,No
C000685,12,60.9,792.63,Two year,Credit card,No
C000686,58,19.55,1131.56,Month-to-month,Credit card,No
C000687,29,25.12,796.34,Month-to-month,Electronic check,Yes
C000688,43,37.92,1688.16,One year,Electronic check,No
C000689,32,96.47,3139.6,Month-to-month,Bank transfer,No
C000690,57,108.99,6152.25,One year,Electronic check,Yes
C000691,72,73.66,5304.38,Month-to-month,Bank transfer,No
C000692,58,28.77,1729.8,Month-to-month,Bank transfer,No
C000693,67,72.51,4871.79,One year,Bank transfer,No
C000694,69,105.27,7291.35,Month-to-month,Mailed check,Yes
C000695,6,94.45,497.31,Month-to-month,Credit card,No
C000696,18,47.69,954.36,Month-to-month,Credit card,No
C000697,52,30.64,1553.71,Two year,Bank transfer,No
C000698,43,109.87,4624.69,One year,Mailed check,Yes
C000699,3,105.12,297.8,Month-to-month,Credit card,No
C000700,6,23.48,18.51,One year,Mailed check,No
C000701,37,102.01,3720.11,One year,Electronic check,No
C000702,44,27.92,1356.41,Month-to-month,Electronic check,No
C000703,12,24.45,274.4,Month-to-month,Electronic check,No
C000704,12,95.38,1073.17,One year,Electronic check,Yes
C000705,9,72.7,655.56,Month-to-month,Bank transfer,No
C000706,41,60.28,2426.59,Two year,Electronic check,No
C000707,0,110.19,,Month-to-month,Mailed check,No
C000708,41,103.61,4203.53,One year,Credit card,No
C000709,34,23.88,825.46,Month-to-month,Electronic check,No
C000710,34,80.84,2691.21,One year,Bank transfer,No
C000711,49,96.77,4871.68,Two year,Credit card,No
C000712,38,74.15,2842.88,Month-to-month,Electronic check,No
C000713,53,118.27,6261.03,Month-to-month,Electronic check,No
C000714,55,87.98,4824.25,One year,Electronic check,Yes
C000715,67,28.62,1889.86,Month-to-month,Bank transfer,Yes
C000716,58,38.23,2179.29,Month-to-month,Mailed check,No
C000717,37,102.28,3744.94,One year,Credit card,No
C000718,35,119.67,4272.37,Month-to-month,Bank transfer,Yes
C000719,17,28.03,448.88,Month-to-month,Bank transfer,No
C000720,43,28.23,1107.42,Month-to-month,Credit card,No
C000721,10,95.87,900.4,Month-to-month,Electronic check,No
C000722,67,24.56,1691.91,Two year,Credit card,No
C000723,61,24.99,1511.77,Month-to-month,Bank transfer,No
C000724,8,108.66,862.58,Month-to-month,Bank transfer,Yes
C000725,57,99.65,5738.54,One year,Bank transfer,No
C000726,8,107.92,824.5,Two year,Electronic check,No
C000727,52,84.35,4417.82,Month-to-month,Credit card,No
C000728,6,50.9,272.01,One year,Bank transfer,No
C000729,35,110.44,3894.19,One year,Bank transfer,Yes
C000730,48,48.47,2307.0,Month-to-month,Credit card,No
C000731,53,46.1,2431.22,Month-to-month,Mailed check,No
C000732,30,108.41,3293.31,One year,Credit card,No
C000733,67,87.44,5895.88,Month-to-month,Electronic check,No
C000734,56,109.36,6115.89,Month-to-month,Electronic check,Yes
C000735,15,33.9,484.92,One year,Electronic check,No
C000736,48,115.13,5606.2,Month-to-month,Electronic check,Yes
C000737,53,80.5,4295.97,Month-to-month,Mailed check,No
C000738,24,86.14,2047.8,Month-to-month,Electronic check,Yes
C000739,53,111.23,5862.54,Two year,Bank transfer,Yes
C000740,65,56.84,3745.84,One year,Credit card,Yes
C000741,59,91.4,5398.37,Month-to-month,Bank transfer,Yes
C000742,55,83.31,4573.87,Month-to-month,Mailed check,No
C000743,46,98.35,4529.85,Two year,Credit card,No
C000744,19,109.49,2097.2,One year,Bank transfer,No
C000745,58,87.37,5064.63,One year,Credit card,Yes
C000746,26,24.9,707.58,Month-to-month,Electronic check,Yes
C000747,38,36.68,1456.81,Month-to-month,Bank transfer,No
C000748,22,115.31,2563.41,Month-to-month,Electronic check,Yes
C000749,22,116.8,2638.34,Two year,Electronic check,No
C000750,11,116.68,1283.9,Two year,Electronic check,Yes
C000751,70,21.75,1557.02,Month-to-month,Bank transfer,No
C000752,10,57.01,620.32,One year,Electronic check,No
C000753,6,95.49,623.89,Two year,Mailed check,No
C000754,68,94.79,6491.52,Two year,Bank transfer,No
C000755,40,26.76,1101.96,Month-to-month,Electronic check,No
C000756,31,80.17,2583.13,Month-to-month,Electronic check,Yes
C000757,53,32.57,1699.23,Two year,Credit card,No
C000758,27,68.31,1836.61,Month-to-month,Credit card,No
C000759,9,42.45,371.32,Month-to-month,Credit card,No
C000760,53,23.42,1222.86,Month-to-month,Bank transfer,Yes
C000761,12,26.16,214.48,Month-to-month,Electronic check,No
C000762,40,110.91,4505.14,Month-to-month,Electronic check,No
C000763,69,93.95,6431.25,One year,Mailed check,No
C000764,68,113.05,7695.89,Two year,Credit card,Yes
C000765,26,65.94,1643.35,Month-to-month,Electronic check,Yes
C000766,56,60.16,3400.0,Two year,Electronic check,No
C000767,44,54.56,2361.37,Two year,Bank transfer,No
C000768,34,80.86,2692.44,One year,Bank transfer,No
C000769,10,53.86,548.32,One year,Mailed check,No
C000770,27,94.12,2506.2,Two year,Credit card,No
C000771,47,99.73,4658.6,One year,Bank transfer,No
C000772,72,107.34,7737.07,Month-to-month,Credit card,No
C000773,0,42.77,40.0,Two year,Electronic check,Yes
C000774,52,71.76,3690.6,Month-to-month,Mailed check,No
C000775,61,40.79,2438.63,Two year,Electronic check,No
C000776,69,21.83,1507.44,Month-to-month,Electronic check,No
C000777,30,90.2,2732.96,Month-to-month,Electronic check,Yes
C000778,8,74.0,665.14,One year,Electronic check,No
C000779,19,91.84,1691.39,One year,Electronic check,No
C000780,62,26.94,1654.38,Month-to-month,Mailed check,No
C000781,64,119.54,7709.35,Two year,Electronic check,No
C000782,46,119.42,5591.97,Month-to-month,Electronic check,No
C000783,8,65.43,473.79,Month-to-month,Mailed check,Yes
C000784,8,106.34,813.78,One year,Electronic check,No
C000785,34,42.84,1475.62,Month-to-month,Electronic check,No
C000786,42,93.23,3886.77,Month-to-month,Credit card,Yes
C000787,2,107.68,177.4,Month-to-month,Mailed check,Yes
C000788,50,101.1,5067.22,Month-to-month,Credit card,No
C000789,39,100.8,4008.67,Two year,Electronic check,No
C000790,0,65.23,,Month-to-month,Mailed check,Yes
C000791,6,101.64,684.76,One year,Electronic check,No
C000792,33,88.45,2890.11,One year,Mailed check,No
C000793,52,31.51,1655.81,Month-to-month,Credit card,Yes
C000794,60,29.65,1858.54,Two year,Credit card,No
C000795,31,96.74,3015.21,Month-to-month,Mailed check,No
C000796,21,81.8,1702.93,Month-to-month,Electronic check,No
C000797,70,70.98,5004.51,One year,Bank transfer,Yes
C000798,33,110.54,3639.16,One year,Bank transfer,No
C000799,23,85.28,1987.51,Month-to-month,Mailed check,No
C000800,32,58.41,1858.89,Two year,Mailed check,No
C000801,0,60.22,43.06,Two year,Mailed check,Yes
C000802,22,79.73,1684.35,Month-to-month,Electronic check,Yes
C000803,37,95.55,3484.67,One year,Mailed check,No
C000804,67,75.56,4992.07,Month-to-month,Electronic check,No
C000805,53,69.89,3701.35,Month-to-month,Bank transfer,Yes
C000806,57,92.14,5175.5,Month-to-month,Mailed check,No
C000807,39,89.94,3473.07,Month-to-month,Mailed check,Yes
C000808,8,102.7,766.22,One year,Electronic check,No
C000809,28,24.38,756.62,Month-to-month,Bank transfer,Yes
C000810,72,95.01,6791.19,Month-to-month,Mailed check,Yes
C000811,3,70.4,146.87,Month-to-month,Electronic check,Yes
C000812,64,25.62,1652.1,Month-to-month,Electronic check,No
C000813,49,87.26,4360.08,One year,Electronic check,No
C000814,20,91.09,1816.0,Month-to-month,Electronic check,Yes
C000815,56,71.41,3997.02,Month-to-month,Mailed check,No
C000816,61,98.97,6101.71,Month-to-month,Mailed check,No
C000817,3,48.63,189.8,Month-to-month,Electronic check,Yes
C000818,7,38.59,291.4,One year,Electronic check,No
C000819,48,53.77,2551.84,Month-to-month,Mailed check,No
C000820,72,59.83,4330.56,One year,Electronic check,Yes
C000821,1,88.99,20.95,One year,Credit card,No
C000822,48,104.24,4972.34,Month-to-month,Mailed check,No
C000823,9,91.53,895.34,Month-to-month,Bank transfer,No
C000824,47,35.75,1745.35,Month-to-month,Electronic check,No
